Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?
2576_TRI8005_C_R2_2of3_Tdur_1x1_l_c,2576,Nikon,1x,1,TRI8005,C,R2,,2of3,Internal,Tdur_USSR,l,c
2578_TRI8005_C_R8_1of3_Tdur_1x1_d_c,2578,Nikon,1x,1,TRI8005,C,R8,,1of3,External,Tdur_USSR,d,c
2579_TRI8005_C_R8_1of3_Tdur_1x1_l_c,2579,Nikon,1x,1,TRI8005,C,R8,,1of3,External,Tdur_USSR,l,c
2581_TRI8005_C_R8_2of3_Tdur_1x1_d_c,2581,Nikon,1x,1,TRI8005,C,R8,,2of3,Internal,Tdur_USSR,d,c
2582_TRI8005_C_R8_2of3_Tdur_1x1_l_c,2582,Nikon,1x,1,TRI8005,C,R8,,2of3,Internal,Tdur_USSR,l,c
2584_TRI8005_C_R8_3of3_Tdur_1x1_d_c,2584,Nikon,1x,1,TRI8005,C,R8,,3of3,External,Tdur_USSR,d,c
2585_TRI8005_C_R8_3of3_Tdur_1x1_l_c,2585,Nikon,1x,1,TRI8005,C,R8,,3of3,External,Tdur_USSR,l,c
2587_TRI8005_C_R15_1of2_Tdur_1x1_d_c,2587,Nikon,1x,1,TRI8005,C,R15,,1of2,External,Tdur_USSR,d,c
2588_TRI8005_C_R15_1of2_Tdur_1x1_l_c,2588,Nikon,1x,1,TRI8005,C,R15,,1of2,External,Tdur_USSR,l,c
2590_TRI8005_C_R15_2of2_Tdur_1x1_d_c,2590,Nikon,1x,1,TRI8005,C,R15,,2of2,External,Tdur_USSR,d,c
2591_TRI8005_C_R15_2of2_Tdur_1x1_l_c,2591,Nikon,1x,1,TRI8005,C,R15,,2of2,External,Tdur_USSR,l,c
2593_TRI8005_C_R16_1of1_Tdur_1x1_d_c,2593,Nikon,1x,1,TRI8005,C,R16,,1of1,Solo,Tdur_USSR,d,c
2594_TRI8005_C_R16_1of1_Tdur_1x1_l_c,2594,Nikon,1x,1,TRI8005,C,R16,,1of1,Solo,Tdur_USSR,l,c
3136_PI362637_A_R1_2of2_Tdur_1x1_d_c,3136,Nikon,1x,1,PI362637,A,R1,Base,2of2,External,Tdur_Macedonia,d,c
3137_PI362637_A_R1_2of2_Tdur_1x1_l_c,3137,Nikon,1x,1,PI362637,A,R1,Base,2of2,External,Tdur_Macedonia,l,c
3139_PI362637_A_R2_1of3_Tdur_1x1_d_c,3139,Nikon,1x,1,PI362637,A,R2,Base,1of3,External,Tdur_Macedonia,d,c
3140_PI362637_A_R2_1of3_Tdur_1x1_l_c,3140,Nikon,1x,1,PI362637,A,R2,Base,1of3,External,Tdur_Macedonia,l,c
3142_PI362637_A_R2_2of3_Tdur_1x1_d_c,3142,Nikon,1x,1,PI362637,A,R2,Base,2of3,Internal,Tdur_Macedonia,d,c
3143_PI362637_A_R2_2of3_Tdur_1x1_l_c,3143,Nikon,1x,1,PI362637,A,R2,Base,2of3,Internal,Tdur_Macedonia,l,c
3145_PI362637_A_R10_1of4_Tdur_1x1_d_c,3145,Nikon,1x,1,PI362637,A,R10,Mid,1of4,External,Tdur_Macedonia,d,c
